"RPT_PERIOD","R_S_NAME","LINE_NUM","PROD_CODE","PROD_NAME","PORT_CODE","PORT_CITY","PORT_STATE","PORT_PADD","GCTRY_CODE","CNTRY_NAME","QUANTITY","SULFUR","APIGRAVITY","PCOMP_RNAM","PCOMP_SITEID","PCOMP_SNAM","PCOMP_STAT","STATE_NAME","PCOMP_PADD"
"2000-04-30","CHEVRON CORP","58","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","101","0.17","0","","","","","",""
"2000-04-30","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","303","0","0","","","","","",""
"2000-04-30","TESORO HAWAII CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","640","NETHERLANDS ANTILLES","75","0","0","","","","","",""
"2000-04-30","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","296","0.02","54.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-04-30","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","197","0.05","47.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-04-30","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","257","0.1","31.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-04-30","TESORO HAWAII CORP","5","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","87","0.11","28.6","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-04-30","TESORO HAWAII CORP","6","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","300","0.21","20.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-05-31","CHEVRON CORP","51","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","111","0.09","34.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-05-31","CHEVRON CORP","52","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","474","0.06","39.1","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-05-31","CHEVRON CORP","53","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","209","0.05","42","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-05-31","CHEVRON CORP","54","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","379","0.1","31.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-05-31","CHEVRON CORP","67","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","105","0.17","0","","","","","",""
"2000-05-31","HAWAII FUELING FACILITIES CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","140","0","0","","","","","",""
"2000-05-31","HAWAII FUELING FACILITIES CORP","2","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","121","0","0","","","","","",""
"2000-05-31","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","501","0.01","55.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-05-31","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","178","0.01","55.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-05-31","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","341","0.04","48.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-05-31","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","454","0.09","35.6","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","56","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","237","0.08","32.3","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","57","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","197","0.07","38.1","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","58","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","112","0.2","20.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","59","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","600","0.06","39.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","60","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","600","0.06","38.9","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-06-30","CHEVRON CORP","69","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","97","0.19","0","","","","","",""
"2000-06-30","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","300","0","0","","","","","",""
"2000-06-30","HAWAII FUELING FACILITIES CORP","2","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","305","0","0","","","","","",""
"2000-06-30","HAWAII FUELING FACILITIES CORP","3","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","311","0","0","","","","","",""
"2000-06-30","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","366","0.03","53.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","250","0.03","43.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","90","0.05","36.8","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","304","0.05","53","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","5","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","70","0.07","36.8","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","6","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","361","0.23","21.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-06-30","TESORO HAWAII CORP","7","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","299","0.08","34.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-07-31","CHEVRON CORP","49","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","624","0.06","39.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-07-31","CHEVRON CORP","50","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","598","0.06","39.8","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-07-31","CHEVRON CORP","62","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","108","0.17","0","","","","","",""
"2000-07-31","CHEVRON CORP","605","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","13","0","0","","","","","",""
"2000-07-31","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","301","0","0","","","","","",""
"2000-07-31","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","385","0.01","55.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-07-31","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","428","0.22","20.3","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-07-31","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","712","PAPUA NEW GUINEA","651","0.04","45.3","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","CHEVRON CORP","52","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","559","0.06","39.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-08-31","CHEVRON CORP","53","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","217","0.09","34","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-08-31","CHEVRON CORP","54","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","389","0.05","37.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-08-31","CHEVRON CORP","64","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","34","0","0","","","","","",""
"2000-08-31","CHEVRON CORP","67","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","104","0.13","0","","","","","",""
"2000-08-31","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","300","0","0","","","","","",""
"2000-08-31","HAWAII FUELING FACILITIES CORP","2","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","227","0","0","","","","","",""
"2000-08-31","HAWAII FUELING FACILITIES CORP","3","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","34","0","0","","","","","",""
"2000-08-31","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","403","0.22","20.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","116","0.06","39.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","333","0.02","45.3","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","350","0.22","20.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","TESORO HAWAII CORP","5","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","636","0.02","54.9","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-08-31","UNITED AIRLINES INC","607","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","300","0","0","","","","","",""
"2000-09-30","CHEVRON CORP","47","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","582","0.06","39.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-09-30","CHEVRON CORP","48","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","610","0.06","39.3","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-09-30","MIECO INC","610","152","MOTOR GAS, OTHER FINISHED","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","101","0","0","","","","","",""
"2000-09-30","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","150","ARGENTINA","398","0.19","22.9","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-09-30","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","150","ARGENTINA","334","0.03","41.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-09-30","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","150","ARGENTINA","340","0.05","36.9","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-10-31","CHEVRON CORP","54","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","570","0.06","39.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-10-31","CHEVRON CORP","55","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","571","0.06","39.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-10-31","CHEVRON CORP","66","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","107","0.19","0","","","","","",""
"2000-10-31","CHEVRON CORP","601","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","258","0","0","","","","","",""
"2000-10-31","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","258","0","0","","","","","",""
"2000-10-31","HAWAII FUELING FACILITIES CORP","2","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","168","0","0","","","","","",""
"2000-10-31","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","590","0.05","39.6","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-10-31","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","386","0.21","20.3","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-10-31","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","374","0.02","45.9","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-10-31","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","667","0.03","46.4","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-10-31","TESORO HAWAII CORP","600","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","682","0.01","54.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","48","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","410","0.06","39.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","49","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","200","0.06","39.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","50","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","103","0.07","45.3","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","51","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","302","0.08","32","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","52","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","423","0.05","41.8","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-11-30","CHEVRON CORP","60","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","12","0","0","","","","","",""
"2000-11-30","MIECO INC","632","152","MOTOR GAS, OTHER FINISHED","3201","HONOLU/PEARL, HA","HAWAII","5","260","CANADA","70","0","0","","","","","",""
"2000-11-30","MIECO INC","633","152","MOTOR GAS, OTHER FINISHED","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","219","0","0","","","","","",""
"2000-11-30","MIECO INC","634","461","DISTILLATE, <= 0.05% SUL (DOMESTIC)","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","6","0","0","","","","","",""
"2000-11-30","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","217","0.02","45.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-11-30","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","360","0.23","20.3","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-11-30","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","403","1.18","29.1","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","CHEVRON CORP","57","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","620","0.06","39.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-12-31","CHEVRON CORP","58","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","598","0.06","39.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"2000-12-31","CHEVRON CORP","67","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","109","0.17","0","","","","","",""
"2000-12-31","CHEVRON CORP","622","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","294","0","0","","","","","",""
"2000-12-31","HAWAII FUELING FACILITIES CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","321","0","0","","","","","",""
"2000-12-31","HAWAII FUELING FACILITIES CORP","2","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","294","0","0","","","","","",""
"2000-12-31","TESORO HAWAII CORP","1","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","703","0.06","44.8","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","2","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","439","0.21","20.4","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","3","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","412","0.03","45.8","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","4","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","362","0.22","20.5","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","5","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","323","0.03","45.6","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","6","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","240","0.03","36.8","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"2000-12-31","TESORO HAWAII CORP","7","20","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","213","0.08","34.2","TESORO HAWAII CORP","","EWA BEACH","HI","HAWAII","5"
"0101","CHEVRON CORP","50","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","875","THAILAND","200","0.05","40.8","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","51","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","458","INDONESIA","402","0.09","34.1","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","52","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","458","INDONESIA","81","0.2","20.7","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","53","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","875","THAILAND","299","0.05","41.6","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","54","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","458","INDONESIA","130","0.09","33.8","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","55","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","280","CHINA, PEOPLE'S REP","323","0.06","39.6","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","CHEVRON CORP","56","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","280","CHINA, PEOPLE'S REP","300","0.06","39.6","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0101","TESORO HAWAII CORP","1","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","160","AUSTRALIA","650","0.03","47.8","TESORO HAWAII CORP","","EWA BEACH","15","HI","5"
"0101","TESORO HAWAII CORP","2","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","280","CHINA, PEOPLE'S REP","406","0.24","21.8","TESORO HAWAII CORP","","EWA BEACH","15","HI","5"
"0101","TESORO HAWAII CORP","3","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","232","BRUNEI","203","0.06","42.4","TESORO HAWAII CORP","","EWA BEACH","15","HI","5"
"0101","HAWAII FUELING FACILITIES CORP","1","216","KERO-JET, BONDED","3201","HONOLULU,HI","HI","500","455","INDIA","308","0","0","","","","","",""
"0102","CHEVRON CORP","38","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","458","INDONESIA","165","0.09","34.3","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0102","CHEVRON CORP","39","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","945","VIETNAM","326","0.07","35.7","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0102","CHEVRON CORP","40","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","945","VIETNAM","165","0.09","34.8","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0102","CHEVRON CORP","41","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","945","VIETNAM","565","0.07","35.6","CHEVRON USA INC","","HONOLULU","15","HI","5"
"0102","TESORO PETRO CORP","2","020","CRUDE OIL,FOREIGN","3201","HONOLULU,HI","HI","500","458","INDONESIA","349","0.01","49.2","TESORO HAWAII CORP","","EWA BEACH","15","HI","5"
